@rowCount	3392
w	d	n	t	s	q	g	r	v	b
ei'e	{ei'e} - irrealis attitudinal: competence (ja'ai)\n{ei'enai} - incompetence (nai)	Meaning identical to the old meaning of {e'e}	experimental cmavo	UI1	LNNPPNPOQLTOUONNONLOOTNQOPOLQPOPPORRNQPOOMNKRPLNOOGOQOOONOMORRRRRPOJOQNONROLSQOONSNNMNOLPPNPQPQMNNLNNRLRKNMKNPOJPMNVKQONQONNPLMOPQJPLMMPMPNRJPRTQMORQTPMOQSQJPRPLPNMNPPPLPMPQLPLNQNPTLOJNSNQOMLTOONLROOPPQNIMKQOLRONQNSRSORONPMOTNLRONSQMNLLNROOOMLPTONLKQSMILPNJQONMMJNMOJONOLMQLSMRNPPRLOOSMQRNRSSSRQNOLMOKQPMOLMPOROSSLRNJOOOOMLMONMPQPOONNRQQVPQTRKMNNKSJNQORLNNRNNJOROPPNNPNLNQLPQNQLLOUQQM
ei'i	{ei'i} - irrealis attitudinal: constraint (ja'ai)\n{ei'icu'i} - independence (cu'i)\n{ei'inai} - resistance against constraint (nai)	Meaning identical to the old meaning of {e'i}	experimental cmavo	UI1	JOOPROQNRNUKWNNLNMJQMPNQOOROROMPNRQPKMNNNOSMQPLOLPLPOQQOMNNORQOQQPONOSOOLPPMVPOOMSSOPJPLTQPPRRSMNNLORQNULLMILORMQLJRMPRKONLNNLLONPLKMLJQKPMSKPRQROPOPPPNNPPLJOQPOPMNNPOQKPQORMONMOJPRMQHMQMTNLPTNQKLSPMPOQPNPLRPGQNPLNROSLQNMOQOQOLMOKQORQOMLRROLPLQQPOJOPRNKONNIQMPNNKOOPNPOQMLPKROTNOMPNOMSMPQMQRQRONQPNLNOORKONOQNPQSTPONKPOONKJLROOLPQRRQNMSPQPOQSMNNOMSMMQNOMMRQONJLOOQPQMPOLLQNOPOONOOUOPK
janguru	$x_1$ is a (tropical) jungle of type/variety $x_2$	Anglo-Japanese ジャングル "janguru" (jungle)	fu'ivla		OPPQOMSJQQVIQPSPPMOMOPOQNNLPROLTOPPRMKQRLKRKNNMPOKMMHNONPNOPPQQQNMLQSPNLNSJOROMNLTPNMQMNRONOQRKQUNOPQMRQNNNMSMJMKMLOQLMROMMMSOOOQOQMROMLKRMPGQOQLMLMNROPOPPLNRRMKOIMPNRQQLNPNMQMMKNLRSPMRQLTRLPOOJPQSKQOUQPLOPORLQLOLRQMROJQOLMOLRMPOLPSMPIOPMSMPPLTMLMOOROPNRMPNNPHNKKORMPRRROOPMTNPRQOMRNQMMMQNPOPPKQQLNNPMNNPNPPLQPNTPNNOIONOLMSLPOPOTRQOPPNMORQQQQPNOOKPOMQPOQMQRLPMQLMONROPNLNNNLNNOOPNRPON
jargone	$x_1$ is jargon dialect used by $x_2$ used to express specific terminology $x_3$	See also {bangu}, {lengua}, {tecyvla}, {pe'ainai}	fu'ivla		PMRPOLTNSLTNSNSOQPNORROOQMOOSSLUKPNPLOSPJKQLLPMONOKOMPSPNQMNNQQQLNNQPQLOQRMMVQMNLTNNKSKOSPQLSQMLQOKNQPNNOMMNQOMMNKMQNNLQNOMMPNOORPOPKRMNMNOPINOPJTKRLOPQLOTQORPLNNLLOPPPMNLQNMLLMLPOTSQLNPLQOMRQQONQNNRPPSRLPRLPMMMNNTQOPKJNLOKOORMPOMTQNNGMLOROPNNVOKKOLMPQNOOQMQKKONNMQLOQMOKOONOLSNPPLMLPQPOQLOONOMRSNNNPPLNPNNNOMNSVKMNNMPMOOQRLKPPQTLONJONONRPQQMOPQQMQOHMOOOMROLRQPKORQRQROMPRMLPSNQQNPRPO	jargon
jasnce	$x_1$ is a voiced postalveolar sibilant fricative sound produced by $x_2$.	Derived from and synonymous with {jy zei sance}. The odd morphological form serves to place the most salient consonant in the stressed syllable.	fu'ivla		MKSLLNUMSMTLPNSPOOOLQSOLSPNNTPNOTMPRONRMJMROOOLNJPOMNSLOPROQNQQNNOOLNPPRMRLNTMPSPOONMQMMLOMNNSNOOROPROOQPOKLQNMIPMMPKNOMPRJOPKLORUPMLMLOLLMKLNNNNPNNQROQQPRNMQMMOPNLPPOQPNMRNNLNQJQMNTPMQLKNPJSNOIIORRQPQMONNPPRMOKNOMPMOOLOMOKOLTNQLQTRLPKMQNPPQQOTQMMQMPPMQSMNNMNPLPPKMLRTSNQNNNROQTLPMNLONMPMOQQOSKQTMOMNLMORMRPPMMRQOPLULMQONLLKNMQLTOOOMNOMQTOMQRNNKONPNPNRNKLQPIRPTOMRPOPKOQOQLPOTMPOOQSRN	J sound;voiced postalveolar sibilant;voiced postalveolar sibilant fricative
ja'oi	permutation cycle writer notation start	Basically like {jo'i}, but for cycles. Use {boi} in order to separate terms.  Terminated by {tei'u}. In this notation, each term maps to the the subsequent term as read from left to right or heard in chronological order of utterance; the last term (immediately before {tei'u}) maps to the first term. The object constructed is a cyclic permutation, a group element. The singleton cycle is identity on that term. It can be applied to a single element among its terms or may left group act upon a set or structure, or an element if the application is not directly upon it (such as when the application is to an index or variable of that element). Permutations are composed when viewed from outside of their group structure and have the group operator act upon them when within that context. The transposition (1  2) is expressed as ' li ja'oi pa boi re tei'u '. See also: {tei'u}, {ma'o'e}, {gu'ai}, {ru'ei}, {fa'ai}.	experimental cmavo	JAhOI	MNOOKPPMTMRQRLNTKORMTPKPORLQSQLSQQORLOOMPLQNOQOPKOPNKPONPNLJORMPRNRONNONPOOSSNOMIRSQPONMNQJOTONSRSSNPQOPKLKINJOQPOKNKQVTMOKQQNPOLQRNMPKNLOQPNNNMQNOKNRKOLSSJLPMRPNOOPQQQNMNLQNOTRQMMROPNPNLQQRQRONMNRPNNQQPNPNLOKRKKNPOMMMPMRRLOMOOOPJQPOQLONONNQOMRNNMPQMQPQQLKTOLLMMNOPMORQPLMPLQOQKNOPNPNNMSNLKNJOMPPJOMNPLOOIOKSKLQQNQOSNROOMLSORMTKQOTPPKOTQMORNOMNMNOQNKNQROJRNPTOROOQONNPMMOMNNPSRNPPOSPK
ja'o nai	discursive/evidential: after all...	Polar opposite of {ja'o} on a scale: result - mutual equivalence - cause. See also {ja'o}, {ja'e}, {ki'u}.	cmavo-compound	UI*	NNQQRQOOUQVMSSONPMOQQPMOPRPNUPNRROTRTOPPMLQLOPMQKMLRKNPOPMMKPQLOQTOMPUQROQNNQQMNHPOPPNLKNQONOROMNNQONRLOPKLHTMPIPNMMMPLKQPLQRLNOQNRKNPLLNSQVLPNOLNLNMNMONMQQMPOOPPLMNMNNNNLMRNPJPKQNTONPLUKPNMNNLMKKQMQQMQRKLORQJORMQQPOMOKPTPNOLOLPLOSPPOOONNLRQSQRQQPONORPOOQRPNNPNKLQONPPPJQOMONQQSOONMMRPONPPOOORMNRILNNMNOMJPOMMLPPOTMMMNQONLPLPOPMMKPPKPOMPNNQSPMOMPMPIMQOMNPOPPSNQRLSSQNMMNOQNLQQOQNPYRQM
jarnezi	$x_1$ is a part of Lojban text representing rule 'text' according to the first edition of the book 'The Complete Lojban Language'.	Inner structure of the rule: (NAI+)? (CMENE+ # | (indicators & free+))? (joik-jek)? text-1. Names in lower case are grammatical constructs. Names in UPPER CASE are selma'o (lexeme) names, and are terminals. Concatenation is expressed by juxtaposition with no operator symbol. '|' represents alternation (choice). '?' represents an optional element. '&' represents 'and/or' ('A & B' is the same as 'A | B | A B'). '+' represents optional repetition of the construct to the left. Left-grouping is implied; right-grouping is shown by explicit self-referential recursion with no '+'. '*' represents optional repetition of the construct to the left starting from 0 occurrences. Left-grouping is implied; right-grouping is shown by explicit self-referential recursion with no '*'. '()' serves to indicate the grouping of the other operators. Otherwise, '+' binds closer than '&', which binds closer than '|'. '#' is shorthand for '[free+]', a construct which appears in many places. '//' encloses an elidable terminator, which may be omitted (without change of meaning) if no grammatical ambiguity results.	fu'ivla		LQTOOOSNTMSMSMQQMNLMTQNNQSPPSPJPQQOOPMQONJQOPQLPJPLMLPQNKOQPNQOPPJOONRMOOPJNTQRNMMPQNRKLPRQLQPLOPPNSQOPNLLRLQMPLQLJNPOQOMLNONPMOPQLNLNKPINPNLOPOPKMOPQPTOSTLOQOKPONPOPNPKNMPKPQNTKMNQPQNKSLPMPSSPMJOUMPPRSONNPMOOOROPNSKMMNMPOMOMRLNKLQQQNMOOOQLMOKONNKONRQQKQNNOPLHQNONQOQSNPPMOKQKONOPPQNONNRORPQPRJNNJOLROMNPMMLQPNQUPQMQNPNOLIJLPROMPQRRIJONQSMQSOMPLPNRLOPSSOLPRMRSSLLPNPONPLOMOMMNRRQLURRM
jatnrpapa	$x_1$ is a pope of religion/patriarchy $x_2$.	Cf. {jatna}, {jdaja'a}.	fu'ivla		NQQSLNRMSJOKRMNNLSPPMNOPOOOMRQMNNPNSPOPQPOQNQSJPLNMNOPPONMOONROSNMPOLPOMORJMRQNQNOLRPNMNMRNPQQPPOPIPNSORNMLNOLOIKHQSPLKNKNMOOLMOQQQOMRQPIMTLHNOPSPMNPPNPSORNMRONMOMMPLOQPLPNMPNIROOOOKQKQWNQMLNSNKMQORPNTOQQKMOQJTQOOQUPPOLPSMJONQNOLLOQOPMMMOQOQOKQPNPQNORQQNJOKOPQNPRNPOPRQOPPQOKLOOOOJNNNRNNRJQLPQNPOIQMQNNSNNOINPHPQONNONNOONNQNTLPISPONNNRLOORSRPRLMOQRLPQPMPOQPKRPRNNTMOSOQPPPSKNQQPOKRPTM	pope
jaukpa	$x_1$ cooks/prepares some food satisfying $x_2$ (ka), by doing $x_3$ (event)		fu'ivla		ONQULNPJSNUJRLRMRNMMMNOOONPMTQOMOPNSRLPPNJRMRQLPJMLQMMTQMLMNLRNPLLNRPPOPNQOOSKLQOSQPNQLOQPOMOQKPPMONORLONMMOOOOMMMLRNNNMORNOOKSOONMNPQLOORQMKQQKKROQJMQOMSQNKOONLNKOOMQQLMMOLQNNPKRNUORMRONPONLPNNOJRNNMOMOLPOQRQNMOLRNQROHMSOLONNLQNIPIPMJMOONRQSNPNOMPNSRSMMNJQPNRPONPROOWORNLPNQKNLPQNLNMOPUSMRQOPMQTMNKQLMPQLNPPLQQSOPMPRPQOOKOONMNIUNMQOQRNTTMNTPOMROLSOMPLPRTPOKPMNONSMPNPPSOORLOQQPTOQTRN	prepare food
javniso	$x_1$ is the ISO designation/result/standard/code for topic $x_2$ applied to specific case/individual/group/thing $x_3$ according to rule/ISO specification $x_4$ published by/according to mandating organization $x_5$ (default: ISO)	Theoretically, the standard organization/body could be other than ISO, but it should be prominent and/or international (and internationally recognized) in scope and nature; in such a case, replace each occurrence of "ISO" in the definition with the appropriate name/designation/title (of the organization, etc.). x1 need not be a name-designation/code (it could be the result of any rule), although it likely will commonly be so. Examples of possible x2-filling sumti: code-designations for language, country, currency, etc.. For an entity with a given code, use {te javniso} or {te se javniso} (specifying the type of entity being designated by use of the appropriate terbri j2); for a given ISO rule, consider {ve javniso}; for the organization ISO, consider {xe javniso}. See also: {linga}, {landa}, {rucni}, {jvinjiata}, {jvinjica'o}. This word is the fu'ivla version of: {jviso}; equivalent to {jvaiso} (for slightly abbreviated form that preserves some pronunciations of "ISO").	fu'ivla		MMOPOLPLRLVMQOQOOLPPSQNONNMNRONQTRRTPMNPMJRMORONLQQMLRQNMPKKPTRQQOMNNMOLNRJNRRNNMSNONTLOLRNMVOOMROOOOPKQMMOLRNMLLHKOPRPLPNOKONMOMRMOLNNQMQPPKOPPNRNPOQOQNRNLMPPOOMMOPOOPPOMMRQOLTKNNSORKMPJNOPQSNNOMOOLMRRRLNPMQHRPNMRTOMOKOLQNONNNLMMOPNRMLMORQNMJTPNKPPPSNRMKQMRNKMMLNPNMTNMNKOLPMOPQTIONPSQPSMMOPKMPNKNMPOLNQMQMSRORVNOMOLPMOLLPMJQMNRQMPLONNKUOPOOOHNOPSMOPOQSPOTNSPQLNSPRNOOMPMMKPSRSPMRORN	ISO;ISO code
javnitabu	$x_1$ is a taboo forbidding $x_2$ (event) within community $x_3$		fu'ivla		QNQPPNRJSNTLQSSPOKKPQNOQMKNOTSNONQPQOLPOLKQMRSNNKNQRROQOMMNLNQNPLMKQPOQNNRNPQNMNONTNOQJLORORTROOOPJSOTJQNMMONOMOQKNROOMNMONPRKOORMJJPRMLLNRMLLSQOROOPLOPJTQOSQMNRNOOPMOQNOJNNSQIKKQPROSKQPONOMPPMKOOQLQRPONMOQSQNNOQQOQQOQKNPPJOMQMOOKQMQQKLPOSMSTKRNNKQNPPMOLKRKNPLNLMLRMKSNPMLSQNKSNRQNNMORNLRQRPRQONQJNKPOOROKOOKRMPTLQLLONPONNOMPPNLTROOLOMLPPNNQQNOLNLROLOLOPOOPLQMRLPTQROPNONMPMRSSRPPTPNM
jbabaji	$x_1$ is not rightly able to apprehend the kind of confusion of ideas that could provoke such a question as $x_2$	Credit for the English definition goes to Charles Babbage (1791-1871)	fu'ivla		NMRPLORNRNRKUMNONLMSQSORPNNLTSNQOPPQRNSOJLPNMSPPMLJPLMNNLQOONURQPNLNMSONNQLMUSLOLOORMPKOPNQLSQSMNONOQTNQPLOMSJQIPMNQLLOLNSKONNNONPQOMPKOPPUOKOPTJMPONPONLQQPPPNOPPKMONQQRNLOQPOMLNROQQRMMUMONMQQLOMSMNNPOMPKNOOQLNPONNUROMJMNNLOJPLQMKSNOMKKMPPOPPMRPNKLMSPMRPMSMOLNNQOMMLNQQOPNPPNLSONSQOQOQRNNORNSRKNNMMLULLOOLPQMOLMPONNNNPPONRMNPLNKROMLKQMLNNOTRNPOJSNSKNPROOOOONQKPNNQSPOQPQORPMSQNPKKVUPM	incredulous
jbagu'arana	$x_1$ is guarana (berry) of species/variety $x_2$	see also {ckafi}, {tcati}, {ierbamate}	fu'ivla		NMNPOPSLPPYJQNNPRLNNQROPLOMORLKURQMSOMSRLPQQNONONNOOINSMLLORPRQMNONORMOPLRIQROMSIQSMNQLMOPQQSPKQQJMNRMPPJMMLPOLOLOLQOQNNQROMNMPOQLOMPQLNLOJNJPLSMNQNOPPOMNRLNOOMONKLONQQRPPPOQONNMLORUONPSMOPOPJNOKQQQOOPQQJNNPRKQNOJQPNPMJQPNNOOONPQLPOLMJQNNQRRRKMIMMJPPROPPOLMQKLOJMQQPQUPQOPOPSOQOQMPONOPLKPOQOQONRPKMPOOORNOPOPPMPQRQJNKNSOOMNMPPMPRRQQKSQNQTPOOQKMLPLNOMQPQMPQQPQMOLMQMMRQORQORNJMPLRMRJQO	guarana
jbakiui	$x_1$ is a kiwifruit (genus Actinidia) of species/breed $x_2$		fu'ivla		MPOQNPRJQQVIRRONLMNRSPOPOMKOPLJSQOQPOOORNKROOSLONQLKPQTLKMQPSSQNMMLOSMTPOSJOTPLSLRNNQOLLLQMORNNNNMMPQPQQPILNPLMLMOONOOKNNQMMQNMORRNLQILLKLNPKRPPLMQQNOMOJNROLPSJNPKLPLRRPMPSNNOOSNPOSONQQPJQNLOMOKKLOJOOSKRLPPNQMQMOJNQORNKMLONOQPPPNQNQKQNPONTPSSPOMPLNNRTPMLOKJOONMMMOSOMRRPOMRMURQMPNMOMOOLNOLOOQOMNSPNMMMMQOPNPNQMQTQPLRJMROSNNLMNLLSOPPNOONRSRUNQOOLOSQNPOQLPPOOMQPONKSNPNNOONONOJRQLORQPPQ	kiwifruit
jbamora	$x_1$ is mulberry of variety $x_2$.	From -jba- (combining form of {jbari}) and Portuguese amora.	fu'ivla		LNSQOPTOTMVLRMNSNNOPRPOPRQQOPPOPORMPOLURNMONNRPNLNJMLNSKMNNROURPKNMPOLONOOIQSONNGQNPNPMONQONNTNPONKQMTQNHLOJOJNLLOLONQONOOMPKONOPPQPLOLOKLOLHONQLLPMNQQOKNSOOQQOPNGMMLPSONRSLQOMQMMNSQOMPSMPPMQOOMLPNPQPSOPJPPROLQPNOTROORKPOLLOLQOROKQPMOLLNMQPTSMNPQNKMQQQLOPNLMLLOMPQPMPTOPLNSMSOPNPPLNMNPMPNOSQPPKQPJMMNKPPOPNKMONQSSNMSONSONJONPNOPQOPOMQPMPSPQRPPPNOMNPMRPSOKPONOQRJOROPMTMQPQQPJNPPRLRMOP	mulberry
jbarjuniperu	$x_1$ is a juniper berry of juniper plant/species $x_2$ (genus Juniperus).		fu'ivla		KKOPPOTLSNXPPNOQOLPOQTQQPNLLSPOTPOMQPJQQLNRNMROOQKONJNOQOONUPQRRMOLPRKONKTLQTRPNHQORNSPQQPNPPRLRTOLPQQPNKNKMQLOKINMMSOMMNQOPOQLOOQOLMPLQKOMMJMONKOPLNTMOLNRNNPRIMNMMOLOSMPOROPPMQLKQUPOORTMPONMNNPMPQOPNSORLNPPSJNOQMQRONOMQPOMOMPONNMOPLLNPOMPOQQKRNOMNOQUOOMQLLMNMOKJORNOSPOLRNSPORQOJMRMQOLNSOOLQMKRPMNOOPKOOPQNPOLPUPNMPJPSOKOQLPNNPPPQQMQNLOQQQQLNNMLNPQJOQPPMRPNPOMINPNPRSOPPOQLIMNOQKQMRO	juniper berry
jbarnkiui	$x_1$ is a kiwi berry (genus Actinidia) of type/species/cultivar $x_2$.	See also {grutrkiui}	fu'ivla		KMOPNQSJPOWLSPPPNLMRTPOQOMLOQLLURNQOPNPPMLQPOQNNOPMLONSLMPRSTPPNMNKMSKRNMTJOUPITJQNOOQLPNQLPROMOONLQQQPPNKLLONOLKNLNQQMMORNNPOMONQMMPKLMNMLPLNOQLMPQOOLPHNRNNOSKNPKLNNSROOOTMPOORLMOTSOPSQJPOKNNMNMMRJNPSNQKOPOTLONOJPQNQMJMLPNOQPRPOOMOKPNQNOQSSRMNJRLMORTOOPOJLONNOMMPSPNSPPOQPOURQPPNNPKNOIMQKROPNNMRPNNNMNPNOOOQSMPRROLRKOROSMNNOOLORPOPLOONRTRSOOPLKPOOONQPMNNQPNPPMLLRNPNQPPOQPNJRPNORPOOO	kiwi
jbarnrubusi	$x_1$ is a berry (fruit/plant) of genus Rubus and species $x_2$	One example is {frambesi} (blackberry/raspberry).	fu'ivla		JKOQNPRMQMXOTMPRQMNOQSOQOOOOPNNSRPPPPKRPMORQNROPPLNPJNQOOPOSPPRNMOINQNQOLSIPSRMPFOOOMROQLQNQPQLNRLMOQQOOMKKJQOPKJNLMPQMNNRNNOOMOPONNLRKQNOMOKPMOLNONMRMQKORMQOQLNOKMOMORPNQQPNOKPJMOWROKPSJPQONONQLOQQQNTONMOOORILONLSQMQNHQMPMOLPPPNLPMKKKOOLPQRQMRGPONOQSLRNQONONPNKOQSONURNKRMTQOOOPLMOONOKLRLSNQNNRRNNORONNOMRNQPMNRPOMOKQPOPOQMQNOOSQNOJPPPPRRSPNNNKNMNPLSPQMPQQNRPLKLOLMPQNQNQQLMOQNONPORN	blackberry;raspberry
jbatata	$x_1$ is sweet potato of species $x_2$	Cf. {patlu}	fu'ivla		OKNPOOQMSQ[JPLOPPNLORQPQOSNPRPLTQQPRPKQQNIOORSINPMLMMOROONOSPPQNONLLLNNNMTKQRPPRMOOPLPMLNPONRQJOPKLOOQKPKNNMQMOKLMNMNOOPMQMNQKMORROKOMLPLMOLGNORNNPQINPONMQJMPQNNPLLPNKPOOOPPOPLRIORQSRNPSLQMNPMNNJPPMPNQOMMSQQNMQOOKRNJQNINQMKOPPJQPNNOOPKPNLRTSTMONRONPQRTPNRILOPOMKPSNNOQRNPMONTPOOMQQRNLMNPRNPNSOMNPLSNNNNRRLPNPOMSPMPOPNNSORMMNSKOMQPMRMSPMRPORNOMMMMNOOQPQOLQQPLQPMOMROOQRLQQRONMORNRPSRSN	sweet potato
jbobanido	$x_1$ is a 'Lojbanido', a daughter-language (linguistic offspring, not mutually intelligible) of Lojban, used by $x_2$ to express/communicate $x_3$.	Also 'Lojclone'. Refers only to languages developed after the debut of Lojban and in some way built on Lojbanic priniciples. Such languages include {xorban} and {tanbau} (arguably). This word is patterned phonetically after the Esperanto word 'Esperantido', which refers to languages 'descended' from Esperanto (the word means 'Esperanto-offspring'). The -ido suffix has entered into general use in constructed-language circles (not only English- or Esperanto-speaking ones) to denote the 'offspring' of famous conlangs.	fu'ivla		NKQNOKQOULTOQPSRQQOMTPOQTSSOOQMQPOLQMORPILPMPPKRHPMKNPMJMPOSPQRQKLRPNQSORTLMVRONNSONLQNOPPOMPPMLPLOMQNPQMKOJOMOJQPMPQOMRNOONONNOROLNNOQOHMNOJPPSMNQPNRNTNTRLLQLLPPMLPOOOOLLOOLNKNJMMPPMNLQLOOMOPRLMOSORKQSPMRMSQMNOLNRQOOQKMQMMOPPPPJMOSLPKJOPQNQPNQONNONONPMRMNPMNMOONNNMORPPNNPJROPOOMPMLPPINOPSOQSLQONNMNKMPOONOKQJPTQNOPKOOOOKPLPOPOSNORLORNTTRQRPMOLOMPQLMPQQMQNKPOTPKROONMNKMOONOQPPOMSTTN	Lojbanido;Lojclone
jbofuvi	$x_1$ is a Lojban-derived zi'evla/"self-loan-word" with meaning $x_2$ derived from word(s) $x_3$	From {lojbo} + {fu'ivla}, shortening of jbojbofu'ivla. See {zi'evla}. Examples of jbofuvi: {crenzuue}, {gentufa}, {aiste}, and of course, jbofuvi itself. // Although usually refers to zi'evla, is not necessarily limited to it - {jinda} (from {jipno} {dirce} {tarmi}) is an experimental gismu that's a jbofuvi, while {dzipo} (from {cadzu} {cipni}) is an original gismu that's also a jbofuvi.	fu'ivla		KNQPNKQMTLSNTPQMQOMQRPPOSOPPSSMQNMOPNMTOMMQLQPMNJQILMQRKKMNRNRSPMJMOOPPMOPJOVQOPOPRQLSMNQRQNQOPLNLOOPOSNPONMQNOLMKKPNQMNNOONOPIORQOLLMMOJRNRJRNOLKOQQQQQNRTPHQQMLNNMOMNNMLJPOOOIOLLNOQMMPRNQLNPQPMNMMORNQPRINORPONONNRQPNLMMRNLOLRNOOKPQLQJPMNRNPOLRQMMMNRRQOQMPNKNLMNOKPMRSQQJOPNOOQPQNPOKQQLRQMTTNPMQSLMLRKLPOQNONRKNTQNNPNNOOMMNKPNLNSMSSMOPPPQRSPQOLNMLRNKNQQOLOPJQNRMNQNSNNNMOPLLLRPQSMQPRM
jboia	$x_1$ is a boa of species $x_2$.	see also {since}, {sincrxenakanda}	fu'ivla		LMNOKLUORNTIPMQRRLNNPSPSNNPPRPNUOPQRSLRPNNNMQNOOOONMKQPROMQQLTTORLMONOPMMRJQSKRNLOPPOPLJLLONQRONRMMSNOORKLQPTOPJNLKPKONKPQOPRMOOSSQLMMLNLPNNLNQQNOOONPPNOOSLMRQNOMKKMKKPQMMQNNNKNLMNOOQLRRQPROOPLMKRPNMQSRNKQPNQLPQNNRSLONJNPLKOLQMOOHSQMPLNLLSOPPMQQLNMMPOONPLOKPMNNLLPKLPSMOPOONRMTLQMPMNNSMQSORLOOLQOISOOJMQRJNMOROLSOPMOQNPOLNRNQNNKSNOPMNPPPRONQROOLPMUOPQOPNRPOROTQKOTRQRQNNQLPPNPONPOUOQP	boa
jboiu	$x_1$ is a Lojban lover/enthusiast.		fu'ivla		MORONNUNRLPLQORRPOONNQRQOQSPPRLRMPLROQPONNUNOOKMMPMOPLQLLPQTQTPPNJPPOPQNMRLKTOQNONSQKNKPMNRPPOMPPPHSRQNPNMONONPMOOMOPPLQOPOONKMORLNNKNPOGLPQHRRQLLNMOMQTORUOMSNLNNONNOMMONIOKSPONLMNQOMNPQONNPPQOLNMPORORMMJNNPQRORMONSMNQLLTMJOMPPQPKPSNRMNMPROQOJOOONNJRPQLQOOLKMNQPLONNNTPOPMPLONRNONPOLLNLOSRSPPOMMOKMMQLNROMMNOQIPUPPPNKOQOKKNOOQPOTSSRMRTKURMQUPPPMPKNQONQPNOOOLPOPMKTONROONLMQNONPOPMVPON
jboku'ile	$x_1$ reflects/pertains to a Lojban-Ithkuil hybrid culture/language in aspect $x_2$	See also {lojbo}, {itku'ile}	fu'ivla		OORMROPMRLTLQPRPRPPORMPQRQQQQNNTMOMTLNTLLMQMPQLQKMNLNNSLOROOPRPQOMPNMRNMPPMLRNMLLPRNKOKONPPOSQNMNNQORRQQMILLPMQLPOLKPMPQPNOPONOOTMOKJLOOILOPJQPPKQMPNTOPQNRNHRNKPONMNOLLONNNPTOPMNNMPMNMOQMMOMOPPNKLPROOOSPKLMPSJQLJMRTMMMNMQNOOMONPMMPTNRMLKQMOQRLTPNPPMQQNOSPMNOLMNMMPMMLSOOMOLKSOSOONSOKOMMNOOQRNQMNQLMMPNMOPLLQQQKMTPQNRLPPOLKMQNQQMPPOQLPSMPSNRPMLMOPJPPNRPLNMRRLSQQMLSRNNNMLPLNOOOROSNYSTP	Ithkuil-Lojban hybrid;Lojban-Ithkuil hybrid
jbolotomi	$x_1$ has the Lojban permanently excised via lobotomy from their brain $x_2$ for reasons $x_3$ in hospital $x_4$ by jbo-doctor $x_5$, and decides to learn other loglang $x_6$ (default Toaq), in Lojbanic aspect $x_7$, after awful xekce-ing $x_8$, by standard $x_{10}$, with lid $x_{11}$ (default the parietal bone), and become a better person $x_{12}$ with friends $x_{13}$, touching grass $x_{14}$.	A blend of -jbo- and English lobotomy, changing the syllables somewhat because *lojbotomi would have the lo- part fall off as a particle. The ninth parameter is an unknown esoteric secret; for the eleventh parameter, see {botpi}'s fourth. Coined collectively by Mati and la lanru.	fu'ivla		MMSMNMSNSMSQQORPNQMPSQSPSPRMQNMRMMNQOPSNMLRNPPLOIQMJOQOMMQMRLTQQQJQKOTPMPQJMUQRPNRSOJOKONOSMQPNNNOOQPORNNLPMOLQMSPKOQQLPMNNMNOKOTMNJMOMNLNOOLONOKNNPRQQPNTSNLSLMLPLLQPNMNOINOQPNNJOOQOQOPOOPROSPSLMLNLNMQPNIOMPPTNPNQPPNLOMMSMLOLQMRNMQROQLNLPRNOPKQRONMOQORMQLNMKLKNPLLNLPTRNKKPNPORPNLNJJPMLOQRTRSPKQOKNPSLLOPMNOOQKOTPONOONPOJJNNQOMTQQOSOQQORUMNPNQPLPKQLONQQRKMONQPQMNTNMOOOMQPNKPRQOPOTQQM	Lojbanic lobotomy
jbonobo	$x_1$ is a bonobo of species/breed $x_2$.	See {tcimpazi}, {smani}.	fu'ivla		OPQRMORMRSTHQKRSOLOQQQPOJNNLRPMQRNPRROQQPMQNNQLMONMNKPPNNMPPOSSQOOKONPUNOSJNTRQQJOPMNRMLJNOOQQNNPPKOQPMONMLOQNLLKRPOOMMMNRMNPIQOONRJKPOQINMKISMQLPNOLQNQNNQLLQMNMPILPMLPRMNNOPOLOKMQOPOMPRJRRMQONKNOOMOLRPPLRQOQMQNONPSMOOLNLNKOMQQPOMRRMOJMQKQPQONQNMOLKPTTQMMOJLPOLJPMRPMRUOMMMQPNRMOLMNPOPPNSLNMPNORRLPLQLLQOKORQMOQTQRLNKOPOLPQNPRLLSROOMQPMPPSQORPNOONPNNORMOSQPMSOQRMRQNRPLONONKNLJNPOSORP	bonobo
jbo'ofuvi	$x_1$ is a jbofuvi constructed by y'yfication of non zi'evla $x_2$	See {jbofuvi}, {zi'evla}. For example, {smu'uni}.	fu'ivla		LOOPMKQMQMUMRQQNNONOSQQOQMNPUOMROMPQPNSNLNQMOQLMJMJLMNRNMMNPPTRQPKOMMRQKNOJQUOPRNQRTNQJKOSPONRONOMOPNRTPMONMPNNIMIHONSOKPPOPPOKOQROKLMMNLQNPLRPMMMMPRPQNNQUMFRQNKOPMMONOPMLPQOQMMNNONOPNRSMQKNOPNONJNNOOSQQJMPSMNPNNQOSQNNMKRMKOKQMOMIPOMOLQOPQPOOKPRONOPRQROQMNLKOLMNNNOPOSQQLNPNONQOPPONLQRNSPNRSQQMSTKLLNLLOOQQPOTJMTONPQKQQOLLOKRLMMSLSROPOPNRNPRQOMMMLPNLPSSMMORLPNQLOSQQLPLMOONMMPOSQLQRTL
